Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Ford,Ranger,2015,3.2 Cd 4x2 Xls Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,174.000 km,18000
Ford,Ranger,2021,3.2 Cd Limited Tdci 200cv,Azul,Diésel,5,Automática,3.2,Pick-Up,80.000 km,39500000
Ford,Ecosport,2019,1.5 S 123cv 4x2,Plateado,Nafta,5,Manual,1.5,SUV,72.000 km,16500
Ford,Ka,2018,1.5 Sel,Rojo,Nafta,5,Manual,1.5,Hatchback,81.700 km,15500000
Ford,Focus,2009,2 2.0 Exe Sedan Ghia,Negro,Nafta/GNC,4,Manual,2.0,Sedán,218.000 km,9600
Ford,Focus,2017,Iii 2.0 Titanium At6,Blanco,Nafta,5,Automática,2.0,Hatchback,102.000 km,16800
Ford,Focus,2015,Iii 1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,74.000 km,12500
Ford,F-150,2023,Raptor 3.5l Bi-turbo,Azul,Nafta,4,Automática,3.5,Pick-Up,45.000 km,110000
Ford,Ka,2005,1.6 Plus Tattoo,Gris,Nafta,3,Manual,1.6,Hatchback,205.500 km,6900
Ford,Ranger,2018,2.5 Cd Ivct Xlt 166cv,Rojo,Nafta,4,Manual,2.5,Pick-Up,154.000 km,23500
Ford,Ecosport,2013,1.5 Se Tdci 90cv 4x2,Rojo,Diésel,5,Manual,1.5,SUV,147.000 km,14200000
Ford,Ka,2018,1.5 S,Blanco,Nafta,5,Manual,1.5,Hatchback,57.000 km,12000
Ford,Ranger,2022,2.2 Cd Xl Tdci 150cv 4x2,Gris,Diésel,4,Manual,2.2,Pick-Up,78.000 km,33000000
Ford,Territory,2024,1.8 Ecoboost Titanium At,Gris,Nafta,5,Automática,1.8,SUV,13.500 km,45000000
Ford,Ranger,2015,3.2 Cd 4x4 Xlt Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,118.000 km,22500
Ford,F-150,2023,Raptor 3.5l Bi-turbo,Azul,Nafta,4,Automática,3.5,Pick-Up,16.000 km,107000
Ford,Focus,2015,Iii 2.0 Se Plus At6,Gris,Nafta,5,Automática,2.0,Hatchback,86.000 km,13500
Ford,Focus,2014,4p 2.0l N Mt Se 2014,Gris,Nafta,5,Manual,2.0,Hatchback,143.200 km,10500
Ford,Única:,2021,Ford Ranger En Excelente Condición.,Blanco,Diésel,4,Manual,3.2,Pick-Up,125.000 km,24500
Ford,Kuga,2019,2.0 Sel,Rojo,Nafta,5,Automática,2.0,SUV,85.000 km,20000
Ford,Ecosport,2017,Titanium 1.6l Mt 2017,Marrón,Nafta,5,Manual,1.6,SUV,142.047 km,19500000
Ford,Ranger,2019,3.2 Cd Xlt Tdci 200cv Automática 4x4,Dorado,Diésel,4,Automática,3.2,Pick-Up,170.000 km,28000
Ford,Ecosport,2013,2013 1.6 Freestyle 110cv 4x2,No disponible,Nafta,5,Manual,1.6,SUV,126.000 km,12000
Ford,Ranger,2022,2022 3.2 Cd Limited Tdci 200cv Automática,No disponible,Diésel,4,Automática,3.2,Pick-Up,18.000 km,43000
Ford,Ranger,2014,2.2 2013,Blanco,Diésel,2,Manual,2.2,Pick-Up,111.111 km,10000000
Ford,Ka,2011,1.6 Fly Viral Usb/bluetooth,Plateado,Nafta,3,Manual,1.6,Hatchback,113.000 km,9000000
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Manual 4x2,Rojo,Diésel,4,Manual,3.2,Pick-Up,50.000 km,27000
Ford,Ecosport,2017,1.6 Titanium 110cv 4x2,Negro,Nafta,5,Manual,1.6,SUV,100.000 km,15300
Ford,Territory,2022,1.5t Titanium,Blanco,Nafta,5,Automática,1.5,SUV,43.000 km,39200000
Ford,Fiesta,2018,Kinetic 1.6 Se,Negro,Nafta,5,Manual,1.6,Hatchback,94.000 km,14500
Ford,Ecosport,2010,2.0 Xls 4x2,Negro,Nafta,5,Manual,2.0,SUV,69.201 km,10000
Ford,Ranger,2020,Raptor 2.0l Biturbo Cabina Doble 4x4,Azul,Diésel,4,Automática,2.0,Pick-Up,96.000 km,40500
Ford,Focus,2017,Iii 1.6 S,Blanco,Nafta,5,Manual,1.6,Hatchback,138.000 km,16200000
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Plateado,Nafta,4,Automática,2.0,Pick-Up,10.000 km,41000
Ford,Ecosport,2018,2.0 Gdi Titanium 170cv 4x2,Blanco,Nafta,5,Automática,2.0,SUV,40.000 km,25500000
Ford,Ecosport,2009,1.6 Xls Mp3 4x2,Negro,Nafta,5,Manual,1.6,SUV,130.000 km,10000000
Ford,F100,2007,Duty 3.9 4x2 Sc,Rojo,Diésel,2,Manual,3.9,Pick-Up,215.000 km,30000000
Ford,Ka+,2017,1.5 S,Blanco,Nafta,4,Manual,1.5,Sedán,136.000 km,11000
Ford,F-100,1992,3.6,Marrón,Nafta/GNC,2,Manual,3.6,Pick-Up,200.000 km,14500000
Ford,Focus,2015,Iii 2.0 Sedan Titanium At6,Gris,Nafta,4,Automática,2.0,Sedán,137.000 km,16300000
Ford,Ecosport,2018,1.5 S 123cv 4x2,Negro,Nafta,5,Manual,1.5,SUV,132.000 km,14000
Ford,Maverick,2022,2.0 Ecoboost Cd Lariat At8 4wd,Azul,Nafta,4,Automática,2.0,Pick-Up,20.000 km,41500
Ford,Ranger,2015,3.2 Cd 4x4 Xlt Tdci 200cv At,Blanco,Diésel,4,Automática,3.2,Pick-Up,147.000 km,21000
Ford,Ka,2017,1.5 Sel,Gris,Nafta,5,Manual,1.5,Hatchback,142.000 km,14800000
Ford,Focus,2015,Iii 1.6 Sedan S,Gris,Nafta/GNC,4,Manual,1.6,Sedán,117.000 km,12500
Ford,Territory,2022,1.5t Sel,Azul,Nafta,5,Automática,1.5,SUV,31.000 km,36500000
Ford,Focus,2016,Iii 1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,160.000 km,15000000
Ford,Ka,1998,1.3 Plus Aa,Celeste,Nafta,3,Manual,1.3,Hatchback,300.000 km,4900000
Ford,Ranger,2015,2.2 Cs 4x4 Xl Safety Tdci 125cv,Blanco,Diésel,2,Manual,2.2,Pick-Up,250.000 km,16000
Ford,Ka,2017,1.5 Se,Gris,Nafta,5,Manual,1.5,Hatchback,99.000 km,16200000
Ford,Mustang,2023,Mach1,Negro,Nafta,3,No disponible,No disponible,No disponible,7.000 km,100000
Ford,Focus,2019,Iii 2.0 Titanium At6,Beige,Nafta,5,Automática,2.0,Hatchback,77.000 km,21000
Ford,Ranger,2020,Raptor 2.0l Biturbo Cabina Doble 4x4,Azul,Diésel,4,Automática,2.0,Pick-Up,61.000 km,43000
Ford,F-100,1981,V8 1981,Amarillo,Nafta/GNC,2,Manual,3.6,Pick-Up,10.000 km,15000
Ford,F-100,1994,2.5 I Super Cab,Gris,Diésel,2,Manual,2.5,Pick-Up,195.000 km,17900
Ford,Ranger,2018,3.2 Cd Xlt Tdci 200cv Automática 4x4,Blanco,Diésel,4,Automática,3.2,Pick-Up,105.000 km,30500
Ford,Focus,2015,Iii 2.0 Se Plus Mt,Blanco,Nafta,5,Manual,2.0,Sedán,64.000 km,16000
Ford,Ranger,2009,3.0 Cd Plus Mp3 4 X 2,Negro,Diésel,4,Manual,3.0,Pick-Up,260.000 km,11000000
Ford,Focus,2018,Iii 1.6 S,Azul,Nafta,5,Manual,1.6,Hatchback,95.000 km,20000000
Ford,Ka,2011,1.0 Fly Viral 63cv,Azul,Nafta,3,Manual,1.0,Hatchback,79.000 km,8500
Ford,F-250,1979,No disponible,Blanco,Nafta,2,Manual,3.0,Pick-Up,111.111 km,22000
Ford,Ranger,2023,2.0 Cd 4x4 Limited At 210cv,Gris,Diésel,4,Automática,2.0,Pick-Up,72.000 km,42500
Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,171.000 km,12500
Ford,Ranger,2023,Limited 4x4 Biturbo 2.0 Modelo 2023 En Garantia,Negro,Diésel,4,Automática,2.0,Pick-Up,30.000 km,49000
Ford,Ranger,2013,2.5 Cs 4x2 Xl Ivct 166cv,Gris,Nafta,2,Manual,2.5,Pick-Up,152.000 km,15800
Ford,Ranger,2019,3.2 Cd Xls Tdci 200cv Manual 4x4,Blanco,Diésel,4,Manual,3.2,Pick-Up,180.000 km,21000
Ford,Territory,2022,1.5t Sel,Celeste,Nafta,5,Automática,1.5,SUV,26.000 km,30500
Ford,Kuga,2012,2.5 Titanium At 4x4 L (ku05),Blanco,Nafta,5,Automática,2.5,SUV,140.000 km,15900000
Ford,Ranger,2021,3.2 Cd Xlt Tdci 200cv Automática 4x2,Blanco,Diésel,4,Automática,3.2,Pick-Up,87.000 km,35000000
Ford,Ecosport,2022,1.5 Titanium 123cv 4x2 Automática,Gris,Nafta,5,Automática,1.5,SUV,35.000 km,22000
Ford,Ka,2018,1.5 Sel + Mt Año 2018,Blanco,Nafta,5,Manual,1.5,Hatchback,73.000 km,15000000
Ford,Ecosport,2014,1.6 Freestyle 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,107.000 km,15500000
Ford,Fiesta,2009,1.6 Edge Plus Mp3,Gris,Nafta,5,Manual,1.6,Hatchback,128.000 km,11000000
Ford,Ranger,2015,3.2 Cd 4x2 Xls Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,155.700 km,19000
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática Año 2021,Gris,Diésel,4,Automática,3.2,Pick-Up,43.000 km,36500
Ford,Xls,2014,2014 Permuto Por Amarok Mayor Valor,Blanco,Diésel,4,Manual,3.2,Pick-Up,135.000 km,18000
Ford,F-150,2021,5.0l V8 Lariat Luxury,Azul,Nafta,4,Automática,5.0,Pick-Up,77.000 km,69500
Ford,F-100,1979,Modelo 1979 C/ Gnc,Azul,Nafta/GNC,2,Manual,3.6,Pick-Up,999.999 km,9000000
Ford,Ranger,2024,Xl 4x4,Gris,Diésel,4,Manual,2.0,Pick-Up,4.150 km,39800000
Ford,Falcon,1980,1/4 Milla,Rojo,Nafta,4,Manual,3.0,Sedán,111.111 km,6200
Ford,Taunus,1983,2.0 L,Celeste,Nafta,4,Manual,2.0,Sedán,250.000 km,3400000
Ford,Ka,2010,2010 1.0 Fly Viral,No disponible,Nafta,3,Manual,1.0,Hatchback,180.000 km,7400000
Ford,Ranger,2021,2021 2.2 4x2 Tdi Dc Xl,Blanco,Diésel,4,Manual,2.2,Pick-Up,61.100 km,25000
Ford,F-100,1982,1981 Deluxe,Marrón,Nafta,2,Manual,3.6,Pick-Up,111.111 km,18000
Ford,Ranger,2016,No disponible,Blanco,Diésel,4,Manual,2.2,Pick-Up,298.000 km,16200
Ford,Focus,2015,Iii 2015 2.0 Titanium At6,No disponible,Nafta,5,Automática,2.0,Hatchback,180.300 km,15500000
Ford,Ranger,2023,2023 2.0 Cd 4x2 Xlt At 210cv,No disponible,Diésel,4,Automática,2.0,Pick-Up,1.100 km,40000
Ford,Mustang,2023,Mach-e,Gris,Eléctrico,5,Automática,0.0,SUV,4.000 km,78000
Ford,Ecosport,2018,"Kinetic Des 5 Puertas 1,5 Se Kb",Negro,Nafta,5,No disponible,No disponible,No disponible,74.520 km,19000000
Ford,Ka,2017,S 1.5 Mt 120.000km 2017 (fran),Plateado,Nafta,5,Manual,1.5,No disponible,121.000 km,14850000
Ford,Ka,2020,1.5 Mt 54.000km 2020 (fran),Gris,Nafta,5,Manual,1.5,No disponible,54.000 km,14820000
Ford,Fiesta,2017,Kinetic Design 1.6 Titanium Powershift,Gris,Nafta,4,No disponible,No disponible,No disponible,63.000 km,15000
Ford,Ka,2020,1.5 Mt 54.000km 2020 (fran),Gris,Nafta,5,Manual,1.5,No disponible,54.000 km,14820000
Ford,Fiesta,2017,Kinetic Design 1.6 Titanium Powershift,Gris,Nafta,4,No disponible,No disponible,No disponible,63.000 km,15000
Ford,Ecosport,2017,1.5 Titanium 123cv 4x2 Automática,Blanco,Nafta,5,No disponible,No disponible,No disponible,74.000 km,20600000
Ford,Ranger,2019,Raptor 2.0l Biturbo Cd 4x4 10at Nueva Precio,Negro,Diésel,4,Automática secuencial,2.0L Diesel,Pick-Up,80.500 km,41500
Ford,Fiesta,2016,Kinetic 1.6 Se 120cv Año 2016 - Liv Motors,Blanco,Nafta,5,Manual,1.6,Hatchback,119.000 km,12500
Ford,Fiesta,2017,Kinetic 1.6 S Plus Jf,Blanco,Nafta,5,Manual,1.6,Hatchback,81.000 km,16700000
Ford,Fiesta,2017,Kinetic 1.6 Se 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,175.445 km,13000
Ford,Fiesta,2012,Kinetic 1.6 Design Titanium 2012 - Liv Motors,Plateado,Nafta,5,Manual,1.6,Hatchback,120.000 km,9900
Ford,Fiesta,2012,Kinetic 1.6 Design 120cv Titanium Smart Garage,Plateado,Nafta,5,Manual,1.6,Hatchback,125.000 km,9600
Ford,Ecosport,2018,"Kinetic Des 5p 1,5 Se Bl",Negro,Nafta,5,No disponible,No disponible,No disponible,100.345 km,20100000
Ford,Bronco,2021,Sport 1.5 Ecoboost 4wd Big Bend At8,Gris,Nafta,5,Automática,1.5,SUV,88.500 km,31900
Ford,Fiesta,2012,Kinetic Desing 1.6 Titanium,Plateado,Nafta,5,No disponible,1.6,Hatchback,80.000 km,8400000
Ford,Fiesta,2015,Kinetic 1.6 Se 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,98.000 km,14900000
Ford,Fiesta,2016,Kinetic 1.6 Titanium 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,65.000 km,14999
Ford,Kuga,2022,Híbrida Titanium At. 4x4,Gris,Híbrido/Nafta,5,No disponible,2.5 Híbrido,SUV,30.000 km,43000
Ford,Fiesta,2015,Kinetic 1.6 Titanium Powershift 120cv,Negro,Nafta,5,Automática,1.6,Hatchback,134.000 km,12500
Ford,Kuga,2020,Se 2.5 L Hibrido At Fwd,Azul,Híbrido,5,Automática,2.5,SUV,32.500 km,35999
Ford,Ranger,2024,V6 Blindada Rb3,Negro,Diésel,4,Automática,3.0,Pick-Up,17.000 km,69000
Ford,Ecosport,2018,No disponible,Blanco,Nafta,5,Manual,1.5,SUV,80.000 km,17900
Ford,Kuga,2020,Se 2.5l Hibrida At Fwd 59.000km 2020 (fran),Negro,Híbrido/Nafta,5,Automática,2.5l Hibrida,SUV,59.000 km,34850000
Ford,Mustang,2024,Mach- E 2024 Blanco,Blanco,Eléctrico,2,Automática,No disponible,SUV,6.300 km,85000
Ford,Ranger,2024,Raptor 3.0l V6 Ecoboost Biturbo Cabina Doble 4x4,Gris,Nafta,4,Automática,3.0,Pick-Up,22.000 km,95000
Ford,Fiesta,2015,Kinetic 1.6 Se 120cv,Rojo,Nafta,5,Manual,1.6,Hatchback,49.007 km,15200000
Ford,Fiesta,2013,Kinetic Design Titanium,No disponible,Nafta,5,Manual,1.6,Sedán,124.000 km,13900000
Ford,Ranger,2013,3.2 Cd 4x2 Xlt Tdci 200cv Impecable Sin Detalles,Azul,Diésel,4,Manual,3.2,Pick-Up,178.000 km,18900
Ford,Fiesta,2014,Kinetic 1.6 Titanium Powershift 120cv,Gris,Nafta,5,Automática,1.6,Hatchback,164.000 km,12900000
Ford,Mach,2023,E 487cv,Gris,Eléctrico,5,Automática,0.0,SUV,3.000 km,99000000
Ford,Fiesta,2016,Kinetic 1.6 Se 120cv,Azul,Nafta,5,Manual,1.6,Hatchback,60.000 km,13600
Ford,Fiesta,2016,Kinetic 1.6 S 120cv Usados,Plateado,Nafta,5,Manual,1.6,Hatchback,30.700 km,16500000
Ford,Mustang,2023,Mach-e Gt Performance,Blanco,Eléctrico,5,Automática,No disponible,Hatchback,2.023 km,77500
Ford,Fiesta,2019,Se Plus 1.6l 2019,Blanco,Nafta,5,Manual,1.6L Sigma Ti-VCT,Hatchback,73.000 km,13800
Ford,Focus,2017,S 1.6 E,Beige,Nafta,5,Manual,1.6,No disponible,107.000 km,12000000
Ford,Focus,2015,Iii 2.0 Sedan Se,Blanco,Nafta,4,Manual,2.0,Sedán,104.000 km,12900
Ford,Fiesta,2014,Kinetic 1.6 Titanium Powershift 120cv,Azul,Nafta,5,Automática,1.6,Hatchback,66.000 km,13400
Ford,Fiesta,2015,1.6 4p Titanium Power 2015 Rpm Moviles,Plateado,Nafta,4,Automática,1.3,Sedán,56.000 km,13500
Ford,Ecosport,2020,1.5 Se Mt - Motormax,Gris,Nafta,5,Manual,No disponible,No disponible,61.000 km,20800000
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática,Plateado,Diésel,4,Automática,3.2,Pick-Up,67.000 km,47400000
Ford,Cobra,2023,Biscayne By Bessia #176. Motor Ford V8 306 Ci,Gris,Nafta,2,Manual,5.0,Roadster,3.500 km,73000
Ford,Fiesta,2017,Kinetic 1.6 S,Gris,Nafta,5,Manual,1.6,Hatchback,149.000 km,14900000
Ford,Ecosport,2018,Freestyle 1.5l Mt E,Blanco,Nafta,5,Manual,1.5,No disponible,113.000 km,19000000
Ford,Mustang,2023,Mach 1 5.0 V8 Coupe,Gris,Nafta,2,Automática,5.0,Coupé,6.000 km,119900
Ford,Ka+,2019,1.5 Se,Blanco,Nafta,5,Manual,1.5,Hatchback,69.000 km,18900000
Ford,Ka,2017,1.5 Se,Blanco,Nafta,5,Manual,1.5,Hatchback,65.000 km,11500
Ford,Fiesta,2013,Kinetic 1.6 Titanium 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,126.000 km,10200
Ford,Ford,2012,Fiesta Kinetic 1.6 Design Titanium Año 2012,Blanco,Nafta,5,Manual,1.6,Hatchback,190.000 km,10900
Ford,Ka,2019,1.5 Sel,Gris,Nafta,5,Manual,1.5,Hatchback,61.000 km,13900
Ford,Focus,2016,1.6 S 5p 2016,Blanco,Nafta,5,Manual,1.6,Hatchback,84.768 km,19708000
Ford,Ecosport,2015,1.6 Se 110cv 4x2 Permuto Auto O Moto,Blanco,Nafta/GNC,5,Manual,1.6,SUV,120.200 km,13200
Ford,Fiesta,2012,Kinetic 1.6 Design 120cv Titanium,Plateado,Nafta,5,Manual,1.6,Hatchback,103.000 km,13000000
Ford,Mustang,2023,Mach-one 2023,Verde,Nafta,2,Automática,LUNES A VIERNES 9-19PM Y SABADO DE 9-15PM,No disponible,3.358 km,115000
Ford,Ranger,2016,3.2 Cd 4x4 Limited Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,89.000 km,29500
Ford,Fiesta,2017,Kinetic 1.6 S,Plateado,Nafta,5,Manual,1.6,Hatchback,80.000 km,12900
Ford,Kuga,2018,2.0 Sel,Azul,Nafta,5,Automática,2.0,SUV,115.000 km,18900
Ford,Fiesta,2013,Kinetic 1.6 Titanium 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,140.000 km,10800
Ford,Ka+,2019,1.5 S,Negro,Nafta,4,Manual,1.5,Sedán,141.000 km,14500000
Ford,Ecosport,2004,1.6 Xls Gnc,Gris,Nafta/GNC,5,Manual,1.6,SUV,230.000 km,7000000
Ford,F-150,2021,5.0l V8 Lariat Luxury,Rojo,Nafta,4,Automática,5.0,Pick-Up,18.000 km,72000
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Gris,Nafta,4,Automática,2.0,Pick-Up,18.000 km,39000
Ford,Ranger,2023,3.0 Cd 4x4 Limited + At 250cv,Gris,Diésel,4,Automática,3.0,Pick-Up,5.200 km,55000
Ford,Ranger,2024,Raptor 3.0l V6 Ecoboost Biturbo Cabina Doble 4x4,Gris,Nafta,4,Automática,3.0,Pick-Up,8.000 km,88000
Ford,Ranger,2024,2.0 Cd 4x4 Xlt At 210cv,Blanco,Diésel,4,Automática,2.0,Pick-Up,17.500 km,57000000
Ford,Fiesta,2013,Kinetic 1.6 Design 120cv Titanium,Blanco,Nafta,5,Manual,1.6,Hatchback,98.500 km,12750000
Ford,Escort,1998,1.8 Clx,Marrón,Nafta,3,Manual,1.8,Hatchback,1.111 km,12000
Ford,Territory,2024,1.8 Ecoboost Titanium At,Gris,Nafta,5,Automática,1.8,SUV,13.500 km,45000000
Ford,Ecosport,2007,1.6 Roycan,Azul,Nafta,5,Manual,1.6,SUV,189.000 km,7600
Ford,Maverick,2023,2.0 Ecoboost Cd Lariat At8 4wd,Azul,Nafta,4,Automática,2.0,Pick-Up,44.500 km,41500
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Automática 4x4,Blanco,Diésel,4,Automática,3.2,Pick-Up,160.000 km,25500
Ford,F-150,1980,Std,Marrón,Diésel,2,Manual,Perkins 6,Pick-Up,137.000 km,18500
Ford,Ecosport,2023,1.5 Titanium 123cv 4x2 Manual,Azul,Nafta,5,Manual,1.5,SUV,50.000 km,21000
Ford,Ranger,2021,3.2 Tdi 4x4 Dc Black At L19,Negro,Diésel,4,Automática,3.2,Pick-Up,124.000 km,32999
Ford,Ecosport,2019,1.5 Titanium 123cv 4x2,Azul,Nafta,5,Automática,1.5,SUV,90.000 km,18700
Ford,F-150,2022,Raptor V6 Ecoboost 2022,Azul,Nafta,4,Automática,3.5,No disponible,50.000 km,120000
Ford,Ecosport,2013,1.5 S Tdci 90cv 4x2,Negro,Diésel,5,Manual,1.5,SUV,250.000 km,15000000
Ford,Ecosport,2010,1.6 My10 Freestyle 4x2,Gris,Nafta,5,Manual,1.6,SUV,171.000 km,9000
Ford,Maverick,2024,2.0 Ecoboost Cd Lariat At8 4wd,Gris,Nafta,4,Automática,2.0t,Pick-Up,11.000 km,52000000
Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Manual 4x4,Gris,Diésel,4,Manual,3.2,Pick-Up,89.000 km,34800000
Ford,Ranger,2023,2.2 Cd Xl Tdci 150cv 4x4,Blanco,Diésel,4,Manual,2.2,Pick-Up,65.000 km,34500000
Ford,Fiesta,2018,Kinetic 1.6 Se Plus 120cv,Plateado,Nafta,5,Manual,1.6,Hatchback,102.000 km,13000
Ford,Ka,2021,1.5 Se,Gris,Nafta,5,Manual,1.5,Hatchback,104.000 km,12600
Ford,Ka,2020,1.5 S C/accesorios Y Funda,Negro,Nafta,5,Manual,1.5,Hatchback,70.500 km,14200
Ford,Ecosport,2017,1.5 Titanium 123cv 4x2 Automática,Negro,Nafta,5,Automática,1.5,SUV,51.000 km,19500000
Ford,Ka,2014,Fly Plus Mt 3 Puertas 1.0,Blanco,Nafta,3,No disponible,No disponible,No disponible,198.045 km,10000000
Ford,Focus,2014,Iii 1.6 S,Blanco,Nafta,5,Manual,1.6,Hatchback,270.000 km,11000
Ford,Eco,2019,Sport 1.5 Se L18 2019,Blanco,Nafta,5,Manual,1.5,SUV,75.000 km,22000000
Ford,Kuga,2016,2.0 Titanium At Awd,Gris,Nafta,5,Automática,2.0,SUV,74.000 km,23000
Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática,Azul,Diésel,4,Automática,3.2,Pick-Up,44.000 km,36900
Ford,Kuga,2021,2.0 Titanium,Gris,Híbrido,5,Automática,2.0,SUV,49.000 km,38500
Ford,Ranger,2023,Raptor 3.0 V6 Bi-turbo 392cv 2023,Blanco,Nafta,4,Automática,3.0 V6 BITURBO,No disponible,40.000 km,85000
Ford,Bronco,2021,Sport 1.5 4wd Big Bend At8,Gris,Nafta,5,Automática,1.5,SUV,42.000 km,40000000
Ford,F-150,2021,5.0 Lariat Luxury At 4x4 2021,Blanco,Nafta,4,Automática,5,Pick-Up,69.600 km,81000000
Ford,Kuga,2020,2.5 Hibrida 4x2 At 2020,Gris oscuro,Nafta,5,Automática,2.0,SUV,51.300 km,40000000
Ford,F-150,2020,Raptor 3.5l Bi-turbo,Gris,Nafta,4,Automática,3.5,Pick-Up,81.500 km,98000000
Ford,Focus,2016,Iii 2.0 Sedan Titanium Mt,Blanco,Nafta,4,Manual,2.0,Sedán,47.000 km,17500
Ford,Ka,2018,1.5 Se,Rojo,Nafta,5,Manual,1.5,Hatchback,51.000 km,18120000
Ford,Ecosport,2017,1.5 Se 123cv 4x2,Azul,Nafta,5,Manual,1.5,SUV,85.000 km,16999
Ford,Ranger,2024,3.0 Cd 4x4 Xls At 250cv,Gris,Diésel,4,Automática,3.0,Pick-Up,17.000 km,49800000
Ford,Ranger,2018,"4x2 Xl 2.2l D 2018 - Solo 43,000 Km, Único Dueño",Blanco,Diésel,4,Manual,2.2,Pick-Up,43.000 km,27000000
Ford,Ecosport,2015,1.5 S Tdci 90cv 4x2,Rojo,Diésel,5,Manual,1.5,SUV,139.000 km,16000000
Ford,Focus,2017,3 Se Plus Automatico,Blanco,Nafta,5,Automática,2.0,Hatchback,144.000 km,13900
Ford,Ecosport,2018,Se 1.5l Mt N Con Gnc 2018,Azul,GNC,5,Manual,1.5,SUV,105.005 km,20500000
Ford,Ecosport,2020,Se,Blanco,Nafta,5,Manual,1.5,SUV,77.000 km,22500000
Ford,Ecosport,2013,2013 1.6 Titanium 110cv 4x2,No disponible,Nafta,5,Manual,1.6,SUV,142.800 km,11500
Ford,Solo,2016,49600km Titular Al Día,Blanco,Nafta,5,Manual,1.5,No disponible,49.600 km,8500
Ford,Territory,2021,1.5t Titanium,Marrón,Nafta,5,Automática,1.5,SUV,58.000 km,35600000
Ford,Fiesta,2015,1.6 5p Se (kd) 2015,pale_blue,Nafta,5,Manual,No disponible,Hatchback,123.000 km,13200000
Ford,Ranger,2023,2.5 Cs Ivct Xlt 166cv,Plateado,Nafta,2,Manual,2.5,Pick-Up,70.000 km,40000000
Ford,Ranger,2022,2.2 Xlt At 4x2 // Forcammo,Blanco,Diésel,4,Automática,2.2,Pick-Up,125.000 km,35000000
Ford,Focus,2019,Iii 2.0 Sedan Se Plus At6 Semini Lucas,Blanco,Nafta,5,Automática secuencial,2.0,Hatchback,76.747 km,20500000
Ford,Ka,2018,1.5 S 2018 Color Blanco,Blanco,Nafta,5,Manual,1.5,Sedán,143.000 km,17000000
Ford,Ranger,2014,3.2 Cd 4x2 Xls Tdci 200cv,Verde,Diésel,4,Manual,3.2,Pick-Up,96.000 km,20500
Ford,Ecosport,2017,1.5 Titanium 123cv 4x2 Automática,Blanco,Nafta,5,Automática,1.5,SUV,80.000 km,19500000
Ford,Fiesta,2015,1.6 5p S 2015,Blanco,Nafta,4,Manual,No disponible,Sedán,142.000 km,16500000
Ford,Mustang,2023,Mach E Electrico Unico Nuevo,Blanco,Eléctrico,5,Automática,No disponible,Coupé,2.023 km,77500
Ford,Fiesta,2013,Kinetic 1.6 Design 120cv Trend,Rojo,Nafta,5,Manual,1.6,Hatchback,128.000 km,12900000
Ford,Fiesta,2017,Kinetic 1.6 Titanium Powershift 120cv,Plateado,Nafta,4,Automática,1.6,Hatchback,57.000 km,16500
Ford,Ranger,2023,Raptor 2.0l Biturbo Cabina Doble 4x4,Gris,Diésel,4,Automática,2.0,Pick-Up,45.000 km,79000
Ford,Focus,2016,"Se Plus!!!, Cadenero, Segundo Dueño",Gris,Nafta,4,Automática,2.0,Sedán,76.000 km,14400
Ford,Focus,2016,Iii 2.0 Sedan Titanium At6,Gris,Nafta,4,Automática,2.0,Sedán,71.000 km,16800
Ford,Fiesta,2010,1.6 Ambiente Plus Mp3,Gris,Nafta,5,Manual,1.6,Hatchback,159.000 km,6500
Ford,Territory,2022,1.5t Titanium,Blanco,Nafta,5,Automática,1.5,SUV,63.000 km,30000
Ford,Fiesta,2018,1.6 4p S Plus (kd) 2018,Bordó,Nafta/GNC,5,Manual,1.6,Hatchback,180.000 km,16000000
Ford,Fiesta,2018,1.6 4p Titanium (kd) 2018,Azul claro,Nafta,5,Automática,1.3,Hatchback,67.000 km,17000000
